candidate,family,review_threshold,block_threshold,block_evidence,block_elevated_count,campaign_review_increment,campaign_block_increment,attack_devices,legitimate_devices,attack_review_or_higher_recall,attack_block_recall,attack_never_detected,legitimate_review_or_higher_rate,legitimate_block_rate,legitimate_reviewed_devices,legitimate_blocked_devices,median_first_review_attempt,p90_first_review_attempt,median_first_block_attempt,p90_first_block_attempt,eligible,constraint_failures
evidence_gated_R0.50_B0.80_E2_C0.05/0.02,evidence_gated,0.5,0.8,2,1,0.05,0.02,397,1769,0.8564,0.4836,57,0.0763,0.0034,135,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0763 > 0.06
evidence_gated_R0.50_B0.80_E3_C0.05/0.02,evidence_gated,0.5,0.8,3,1,0.05,0.02,397,1769,0.8564,0.4811,57,0.0763,0.0034,135,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.80_N2E1_C0.05/0.02,persistent,0.5,0.8,1,2,0.05,0.02,397,1769,0.8564,0.4836,57,0.0763,0.0034,135,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.80_N2E2_C0.05/0.02,persistent,0.5,0.8,2,2,0.05,0.02,397,1769,0.8564,0.4836,57,0.0763,0.0034,135,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.80_N3E1_C0.05/0.02,persistent,0.5,0.8,1,3,0.05,0.02,397,1769,0.8564,0.4786,57,0.0763,0.0034,135,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.80_N3E2_C0.05/0.02,persistent,0.5,0.8,2,3,0.05,0.02,397,1769,0.8564,0.4786,57,0.0763,0.0034,135,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0763 > 0.06
threshold_R0.50_B0.80_C0.10/0.05,threshold,0.5,0.8,0,1,0.1,0.05,397,1769,0.8564,0.4131,57,0.0741,0.0034,131,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
evidence_gated_R0.50_B0.80_E2_C0.10/0.05,evidence_gated,0.5,0.8,2,1,0.1,0.05,397,1769,0.8564,0.4131,57,0.0741,0.0034,131,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
evidence_gated_R0.50_B0.80_E3_C0.10/0.05,evidence_gated,0.5,0.8,3,1,0.1,0.05,397,1769,0.8564,0.4106,57,0.0741,0.0034,131,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.80_N2E1_C0.10/0.05,persistent,0.5,0.8,1,2,0.1,0.05,397,1769,0.8564,0.4131,57,0.0741,0.0034,131,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.80_N2E2_C0.10/0.05,persistent,0.5,0.8,2,2,0.1,0.05,397,1769,0.8564,0.4131,57,0.0741,0.0034,131,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.80_N3E1_C0.10/0.05,persistent,0.5,0.8,1,3,0.1,0.05,397,1769,0.8564,0.4081,57,0.0741,0.0034,131,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.80_N3E2_C0.10/0.05,persistent,0.5,0.8,2,3,0.1,0.05,397,1769,0.8564,0.4081,57,0.0741,0.0034,131,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
threshold_R0.50_B0.82,threshold,0.5,0.82,0,1,0.0,0.0,397,1769,0.8564,0.4005,57,0.0803,0.0017,142,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0803 > 0.06
evidence_gated_R0.50_B0.82_E2,evidence_gated,0.5,0.82,2,1,0.0,0.0,397,1769,0.8564,0.4005,57,0.0803,0.0017,142,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0803 > 0.06
evidence_gated_R0.50_B0.82_E3,evidence_gated,0.5,0.82,3,1,0.0,0.0,397,1769,0.8564,0.4005,57,0.0803,0.0017,142,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.82_N2E1,persistent,0.5,0.82,1,2,0.0,0.0,397,1769,0.8564,0.4005,57,0.0803,0.0017,142,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.82_N2E2,persistent,0.5,0.82,2,2,0.0,0.0,397,1769,0.8564,0.4005,57,0.0803,0.0017,142,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.82_N3E1,persistent,0.5,0.82,1,3,0.0,0.0,397,1769,0.8564,0.4005,57,0.0803,0.0017,142,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.82_N3E2,persistent,0.5,0.82,2,3,0.0,0.0,397,1769,0.8564,0.4005,57,0.0803,0.0017,142,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0803 > 0.06
threshold_R0.50_B0.82_C0.05/0.02,threshold,0.5,0.82,0,1,0.05,0.02,397,1769,0.8564,0.3602,57,0.0763,0.0017,135,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0763 > 0.06
evidence_gated_R0.50_B0.82_E2_C0.05/0.02,evidence_gated,0.5,0.82,2,1,0.05,0.02,397,1769,0.8564,0.3602,57,0.0763,0.0017,135,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0763 > 0.06
evidence_gated_R0.50_B0.82_E3_C0.05/0.02,evidence_gated,0.5,0.82,3,1,0.05,0.02,397,1769,0.8564,0.3602,57,0.0763,0.0017,135,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.82_N2E1_C0.05/0.02,persistent,0.5,0.82,1,2,0.05,0.02,397,1769,0.8564,0.3602,57,0.0763,0.0017,135,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.82_N2E2_C0.05/0.02,persistent,0.5,0.82,2,2,0.05,0.02,397,1769,0.8564,0.3602,57,0.0763,0.0017,135,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.82_N3E1_C0.05/0.02,persistent,0.5,0.82,1,3,0.05,0.02,397,1769,0.8564,0.3602,57,0.0763,0.0017,135,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.82_N3E2_C0.05/0.02,persistent,0.5,0.82,2,3,0.05,0.02,397,1769,0.8564,0.3602,57,0.0763,0.0017,135,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0763 > 0.06
threshold_R0.50_B0.82_C0.10/0.05,threshold,0.5,0.82,0,1,0.1,0.05,397,1769,0.8564,0.33,57,0.0741,0.0017,131,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0741 > 0.06
evidence_gated_R0.50_B0.82_E2_C0.10/0.05,evidence_gated,0.5,0.82,2,1,0.1,0.05,397,1769,0.8564,0.33,57,0.0741,0.0017,131,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0741 > 0.06
evidence_gated_R0.50_B0.82_E3_C0.10/0.05,evidence_gated,0.5,0.82,3,1,0.1,0.05,397,1769,0.8564,0.33,57,0.0741,0.0017,131,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.82_N2E1_C0.10/0.05,persistent,0.5,0.82,1,2,0.1,0.05,397,1769,0.8564,0.33,57,0.0741,0.0017,131,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.82_N2E2_C0.10/0.05,persistent,0.5,0.82,2,2,0.1,0.05,397,1769,0.8564,0.33,57,0.0741,0.0017,131,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.82_N3E1_C0.10/0.05,persistent,0.5,0.82,1,3,0.1,0.05,397,1769,0.8564,0.33,57,0.0741,0.0017,131,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.82_N3E2_C0.10/0.05,persistent,0.5,0.82,2,3,0.1,0.05,397,1769,0.8564,0.33,57,0.0741,0.0017,131,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0741 > 0.06
threshold_R0.55_B0.70,threshold,0.55,0.7,0,1,0.0,0.0,397,1769,0.8463,0.7229,61,0.065,0.0243,115,43,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0243 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0243, review 0.0650); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
evidence_gated_R0.55_B0.70_E2,evidence_gated,0.55,0.7,2,1,0.0,0.0,397,1769,0.8463,0.7128,61,0.065,0.0237,115,42,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0237 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0237, review 0.0650); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
evidence_gated_R0.55_B0.70_E3,evidence_gated,0.55,0.7,3,1,0.0,0.0,397,1769,0.8463,0.6751,61,0.065,0.022,115,39,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0220 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0220, review 0.0650); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
persistent_R0.55_B0.70_N2E1,persistent,0.55,0.7,1,2,0.0,0.0,397,1769,0.8463,0.6877,61,0.065,0.0232,115,41,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0232 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0232, review 0.0650); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
persistent_R0.55_B0.70_N2E2,persistent,0.55,0.7,2,2,0.0,0.0,397,1769,0.8463,0.6851,61,0.065,0.0232,115,41,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0232 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0232, review 0.0650); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
persistent_R0.55_B0.70_N3E1,persistent,0.55,0.7,1,3,0.0,0.0,397,1769,0.8463,0.597,61,0.065,0.013,115,23,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0130 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0641 > 0.04
persistent_R0.55_B0.70_N3E2,persistent,0.55,0.7,2,3,0.0,0.0,397,1769,0.8463,0.597,61,0.065,0.013,115,23,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0130 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0641 > 0.04
threshold_R0.55_B0.70_C0.05/0.02,threshold,0.55,0.7,0,1,0.05,0.02,397,1769,0.8463,0.7204,61,0.0627,0.0237,111,42,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0237 > 0.006; legitimate review+ rate 0.0627 > 0.06; block false positives are not materially rarer than review (block 0.0237, review 0.0627); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
evidence_gated_R0.55_B0.70_E2_C0.05/0.02,evidence_gated,0.55,0.7,2,1,0.05,0.02,397,1769,0.8463,0.7103,61,0.0627,0.0232,111,41,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0232 > 0.006; legitimate review+ rate 0.0627 > 0.06; block false positives are not materially rarer than review (block 0.0232, review 0.0627); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
evidence_gated_R0.55_B0.70_E3_C0.05/0.02,evidence_gated,0.55,0.7,3,1,0.05,0.02,397,1769,0.8463,0.6725,61,0.0627,0.0215,111,38,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0215 > 0.006; legitimate review+ rate 0.0627 > 0.06; block false positives are not materially rarer than review (block 0.0215, review 0.0627); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.55_B0.70_N2E1_C0.05/0.02,persistent,0.55,0.7,1,2,0.05,0.02,397,1769,0.8463,0.6851,61,0.0627,0.0226,111,40,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0226 > 0.006; legitimate review+ rate 0.0627 > 0.06; block false positives are not materially rarer than review (block 0.0226, review 0.0627); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.55_B0.70_N2E2_C0.05/0.02,persistent,0.55,0.7,2,2,0.05,0.02,397,1769,0.8463,0.6826,61,0.0627,0.0226,111,40,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0226 > 0.006; legitimate review+ rate 0.0627 > 0.06; block false positives are not materially rarer than review (block 0.0226, review 0.0627); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.55_B0.70_N3E1_C0.05/0.02,persistent,0.55,0.7,1,3,0.05,0.02,397,1769,0.8463,0.597,61,0.0627,0.013,111,23,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0130 > 0.006; legitimate review+ rate 0.0627 > 0.06; block false positives are not materially rarer than review (block 0.0130, review 0.0627); repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.55_B0.70_N3E2_C0.05/0.02,persistent,0.55,0.7,2,3,0.05,0.02,397,1769,0.8463,0.597,61,0.0627,0.013,111,23,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0130 > 0.006; legitimate review+ rate 0.0627 > 0.06; block false positives are not materially rarer than review (block 0.0130, review 0.0627); repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
threshold_R0.55_B0.70_C0.10/0.05,threshold,0.55,0.7,0,1,0.1,0.05,397,1769,0.8463,0.7128,61,0.0616,0.022,109,39,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0220 > 0.006; legitimate review+ rate 0.0616 > 0.06; block false positives are not materially rarer than review (block 0.0220, review 0.0616); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
evidence_gated_R0.55_B0.70_E2_C0.10/0.05,evidence_gated,0.55,0.7,2,1,0.1,0.05,397,1769,0.8463,0.7028,61,0.0616,0.0215,109,38,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0215 > 0.006; legitimate review+ rate 0.0616 > 0.06; block false positives are not materially rarer than review (block 0.0215, review 0.0616); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
evidence_gated_R0.55_B0.70_E3_C0.10/0.05,evidence_gated,0.55,0.7,3,1,0.1,0.05,397,1769,0.8463,0.665,61,0.0616,0.0198,109,35,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0198 > 0.006; legitimate review+ rate 0.0616 > 0.06; block false positives are not materially rarer than review (block 0.0198, review 0.0616); repeated_genuine_failures block rate 0.2927 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.55_B0.70_N2E1_C0.10/0.05,persistent,0.55,0.7,1,2,0.1,0.05,397,1769,0.8463,0.6776,61,0.0616,0.0209,109,37,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0209 > 0.006; legitimate review+ rate 0.0616 > 0.06; block false positives are not materially rarer than review (block 0.0209, review 0.0616); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.55_B0.70_N2E2_C0.10/0.05,persistent,0.55,0.7,2,2,0.1,0.05,397,1769,0.8463,0.6751,61,0.0616,0.0209,109,37,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0209 > 0.006; legitimate review+ rate 0.0616 > 0.06; block false positives are not materially rarer than review (block 0.0209, review 0.0616); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.55_B0.70_N3E1_C0.10/0.05,persistent,0.55,0.7,1,3,0.1,0.05,397,1769,0.8463,0.5919,61,0.0616,0.0119,109,21,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0119 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0513 > 0.04
persistent_R0.55_B0.70_N3E2_C0.10/0.05,persistent,0.55,0.7,2,3,0.1,0.05,397,1769,0.8463,0.5919,61,0.0616,0.0119,109,21,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0119 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0513 > 0.04
threshold_R0.55_B0.74,threshold,0.55,0.74,0,1,0.0,0.0,397,1769,0.8463,0.6448,61,0.065,0.0141,115,25,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0141, review 0.0650); repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04"
evidence_gated_R0.55_B0.74_E2,evidence_gated,0.55,0.74,2,1,0.0,0.0,397,1769,0.8463,0.6423,61,0.065,0.0141,115,25,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0141, review 0.0650); repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04"
evidence_gated_R0.55_B0.74_E3,evidence_gated,0.55,0.74,3,1,0.0,0.0,397,1769,0.8463,0.6222,61,0.065,0.0136,115,24,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0136 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0136, review 0.0650); repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04"
persistent_R0.55_B0.74_N2E1,persistent,0.55,0.74,1,2,0.0,0.0,397,1769,0.8463,0.6348,61,0.065,0.0141,115,25,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0141, review 0.0650); repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04"
persistent_R0.55_B0.74_N2E2,persistent,0.55,0.74,2,2,0.0,0.0,397,1769,0.8463,0.6348,61,0.065,0.0141,115,25,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0650 > 0.06; block false positives are not materially rarer than review (block 0.0141, review 0.0650); repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04"
persistent_R0.55_B0.74_N3E1,persistent,0.55,0.74,1,3,0.0,0.0,397,1769,0.8463,0.5844,61,0.065,0.0102,115,18,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0102 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1707 > 0.1; network_retry_storm block rate 0.0816 > 0.08; flash_sale_customer block rate 0.0513 > 0.04
persistent_R0.55_B0.74_N3E2,persistent,0.55,0.74,2,3,0.0,0.0,397,1769,0.8463,0.5844,61,0.065,0.0102,115,18,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0102 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1707 > 0.1; network_retry_storm block rate 0.0816 > 0.08; flash_sale_customer block rate 0.0513 > 0.04
threshold_R0.55_B0.74_C0.05/0.02,threshold,0.55,0.74,0,1,0.05,0.02,397,1769,0.8463,0.6398,61,0.0627,0.0124,111,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.55_B0.74_E2_C0.05/0.02,evidence_gated,0.55,0.74,2,1,0.05,0.02,397,1769,0.8463,0.6373,61,0.0627,0.0124,111,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.55_B0.74_E3_C0.05/0.02,evidence_gated,0.55,0.74,3,1,0.05,0.02,397,1769,0.8463,0.6171,61,0.0627,0.0119,111,21,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0119 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.55_B0.74_N2E1_C0.05/0.02,persistent,0.55,0.74,1,2,0.05,0.02,397,1769,0.8463,0.6297,61,0.0627,0.0124,111,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.55_B0.74_N2E2_C0.05/0.02,persistent,0.55,0.74,2,2,0.05,0.02,397,1769,0.8463,0.6297,61,0.0627,0.0124,111,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.55_B0.74_N3E1_C0.05/0.02,persistent,0.55,0.74,1,3,0.05,0.02,397,1769,0.8463,0.5793,61,0.0627,0.009,111,16,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0090 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1707 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.74_N3E2_C0.05/0.02,persistent,0.55,0.74,2,3,0.05,0.02,397,1769,0.8463,0.5793,61,0.0627,0.009,111,16,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0090 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1707 > 0.1; network_retry_storm block rate 0.0816 > 0.08
threshold_R0.55_B0.74_C0.10/0.05,threshold,0.55,0.74,0,1,0.1,0.05,397,1769,0.8463,0.6297,61,0.0616,0.0113,109,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.55_B0.74_E2_C0.10/0.05,evidence_gated,0.55,0.74,2,1,0.1,0.05,397,1769,0.8463,0.6297,61,0.0616,0.0113,109,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.55_B0.74_E3_C0.10/0.05,evidence_gated,0.55,0.74,3,1,0.1,0.05,397,1769,0.8463,0.6096,61,0.0616,0.0107,109,19,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0107 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.55_B0.74_N2E1_C0.10/0.05,persistent,0.55,0.74,1,2,0.1,0.05,397,1769,0.8463,0.6222,61,0.0616,0.0113,109,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.55_B0.74_N2E2_C0.10/0.05,persistent,0.55,0.74,2,2,0.1,0.05,397,1769,0.8463,0.6222,61,0.0616,0.0113,109,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.55_B0.74_N3E1_C0.10/0.05,persistent,0.55,0.74,1,3,0.1,0.05,397,1769,0.8463,0.5743,61,0.0616,0.0085,109,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.74_N3E2_C0.10/0.05,persistent,0.55,0.74,2,3,0.1,0.05,397,1769,0.8463,0.5743,61,0.0616,0.0085,109,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
threshold_R0.55_B0.76,threshold,0.55,0.76,0,1,0.0,0.0,397,1769,0.8463,0.602,61,0.065,0.0085,115,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.55_B0.76_E2,evidence_gated,0.55,0.76,2,1,0.0,0.0,397,1769,0.8463,0.5995,61,0.065,0.0085,115,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.55_B0.76_E3,evidence_gated,0.55,0.76,3,1,0.0,0.0,397,1769,0.8463,0.5894,61,0.065,0.0079,115,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
